,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,0-50K,50K-100K,100K and above,Male: 18-24,Male: 25-49,Male: 50-64,Male: 65 and above,Female: 18-24,Female: 25-49,Female: 50-64,Female: 65 and above,Male: Some early,Male: High school,Male: Some college or Associate's degree,Male: Bachelor's degree,Male: Master's degree or higher,Female: Some early,Female: High school,Female: Some college or Associate's degree,Female: Bachelor's degree,Female: Master's degree or higher,White alone_log,Black or African American alone_log,American Indian and Alaska Native alone_log,Asian alone_log,Native Hawaiian and Other Pacific Islander alone_log,0-50K_log,50K-100K_log,100K and above_log,Male: 18-24_log,Male: 25-49_log,Male: 50-64_log,Male: 65 and above_log,Female: 18-24_log,Female: 25-49_log,Female: 50-64_log,Female: 65 and above_log,Male: Some early_log,Male: High school_log,Male: Some college or Associate's degree_log,Male: Bachelor's degree_log,Male: Master's degree or higher_log,Female: Some early_log,Female: High school_log,Female: Some college or Associate's degree_log,Female: Bachelor's degree_log,Female: Master's degree or higher_log
693,730.0,425.0,83.0,232.0,80.0,1574.0,919.0,1134.0,631.0,918.0,621.0,843.0,503.0,902.0,827.0,956.0,568.0,,910.0,311.0,427.0,327.0,,1016.0,362.0,462.0,6.593044534142437,6.052089168924417,4.418840607796598,5.44673737166631,4.382026634673881,7.361375428977347,6.823286122355687,7.033506484287697,6.447305862541213,6.822197390620491,6.431331081933479,6.736966958001855,6.220590170099739,6.804614520062624,6.717804695023691,6.862757913051401,6.342121418721152,,6.813444599510896,5.739792912179234,6.056784013228625,5.7899601708972535,,6.923628628138427,5.891644211825772,6.135564891081739
694,21.0,185.0,16.0,119.0,18.0,851.0,428.0,408.0,275.0,448.0,363.0,440.0,268.0,581.0,,495.0,148.0,,422.0,92.0,185.0,240.0,,497.0,130.0,234.0,3.044522437723423,5.220355825078324,2.772588722239781,4.77912349311153,2.8903717578961645,6.746412128573375,6.059123195581797,6.0112671744041615,5.616771097666572,6.104793232414985,5.8944028342648505,6.0867747269123065,5.5909869805108565,6.364750756851911,,6.20455776256869,4.997212273764115,,6.045005314036012,4.5217885770490405,5.220355825078324,5.480638923341991,,6.208590026096629,4.867534450455582,5.455321115357702
695,48.0,56.0,9.0,27.0,20.0,993.0,375.0,254.0,297.0,311.0,327.0,562.0,268.0,261.0,300.0,540.0,222.0,,450.0,119.0,92.0,273.0,,498.0,188.0,123.0,3.871201010907891,4.02535169073515,2.19722457733622,3.295836866004329,2.995732273553991,6.900730664045173,5.926926025970411,5.537334267018537,5.6937321388027,5.739792912179234,5.7899601708972535,6.331501849893691,5.5909869805108565,5.564520407322694,5.703782474656201,6.29156913955832,5.402677381872279,,6.1092475827643655,4.77912349311153,4.5217885770490405,5.60947179518496,,6.210600077024653,5.236441962829949,4.812184355372417
696,158.0,233.0,12.0,55.0,31.0,1241.0,765.0,850.0,395.0,640.0,610.0,714.0,546.0,641.0,484.0,786.0,448.0,,704.0,251.0,246.0,254.0,,843.0,326.0,333.0,5.062595033026967,5.4510384535657,2.4849066497880004,4.007333185232471,3.4339872044851463,7.123672785204607,6.639875833826536,6.745236349484363,5.978885764901122,6.461468176353717,6.413458957167357,6.570882962339584,6.302618975744905,6.46302945692067,6.182084906716632,6.666956792429207,6.104793232414985,,6.556778356158042,5.525452939131784,5.5053315359323625,5.537334267018537,,6.736966958001855,5.786897381366708,5.808142489980444
697,126.0,131.0,20.0,81.0,20.0,878.0,501.0,318.0,331.0,507.0,308.0,438.0,364.0,486.0,427.0,494.0,144.0,,352.0,117.0,107.0,176.0,,488.0,162.0,119.0,4.836281906951478,4.875197323201151,2.995732273553991,4.394449154672439,2.995732273553991,6.777646593635117,6.2166061010848646,5.762051382780177,5.802118375377063,6.228511003591184,5.730099782973574,6.082218910376446,5.8971538676367405,6.186208623900494,6.056784013228625,6.202535517187923,4.969813299576001,,5.863631175598097,4.762173934797756,4.672828834461906,5.170483995038151,,6.190315405853148,5.087596335232384,4.77912349311153
698,3353.0,1750.0,740.0,2046.0,265.0,5439.0,3716.0,6597.0,1857.0,2708.0,2729.0,4137.0,2306.0,2296.0,2491.0,4535.0,2506.0,,3110.0,2108.0,4046.0,2282.0,,3985.0,1947.0,3839.0,8.117610746466228,7.467371066917559,6.606650186198215,7.6236419465115715,5.579729825986222,8.60135049942296,8.22040309993373,8.794370279222871,7.526717561352706,7.903965634032166,7.911690520708339,8.327726166461412,7.743269700829004,7.738923757439457,7.820439515262181,8.419580362549237,7.826443135456014,,8.04237800517328,7.653494909661253,8.305484017727691,7.732807530422021,,8.290292591224315,7.574045005372199,8.252967195000798
699,495.0,287.0,83.0,99.0,32.0,1434.0,954.0,1407.0,572.0,827.0,626.0,1079.0,589.0,748.0,726.0,1139.0,461.0,,953.0,450.0,597.0,348.0,,1090.0,466.0,692.0,6.20455776256869,5.659482215759621,4.418840607796598,4.59511985013459,3.4657359027997265,7.268223021159565,6.860663671448287,7.249215057114389,6.349138991379798,6.717804695023691,6.439350371100098,6.983789965258135,6.3784261836515865,6.617402977974478,6.587550014824796,7.037905963447182,6.133398042996649,,6.859614903654202,6.1092475827643655,6.391917113392602,5.8522024797744745,,6.993932975223189,6.144185634125646,6.539585955617669
700,116.0,134.0,116.0,55.0,20.0,1050.0,605.0,519.0,269.0,333.0,600.0,624.0,405.0,387.0,396.0,707.0,268.0,,469.0,261.0,182.0,215.0,,619.0,200.0,278.0,4.7535901911063645,4.897839799950911,4.7535901911063645,4.007333185232471,2.995732273553991,6.956545443151569,6.405228458030842,6.251903883165888,5.594711379601839,5.808142489980444,6.396929655216146,6.436150368369428,6.003887067106539,5.958424693029782,5.981414211254481,6.561030665896573,5.5909869805108565,,6.150602768446279,5.564520407322694,5.204006687076795,5.3706380281276624,,6.428105272684596,5.298317366548036,5.627621113690637
701,267.0,227.0,38.0,255.0,44.0,1098.0,771.0,812.0,498.0,672.0,570.0,679.0,417.0,721.0,526.0,753.0,181.0,,681.0,354.0,404.0,150.0,,795.0,330.0,362.0,5.58724865840025,5.424950017481403,3.6375861597263857,5.541263545158426,3.784189633918261,7.001245622069476,6.647688373563329,6.699500340161678,6.210600077024653,6.51025834052315,6.345636360828596,6.520621127558696,6.0330862217988015,6.580639137284949,6.26530121273771,6.6240652277998935,5.198497031265826,,6.523562306149512,5.869296913133774,6.001414877961151,5.010635294096256,,6.678342114654332,5.799092654460526,5.891644211825772
702,283.0,292.0,86.0,50.0,9.0,2373.0,1118.0,1144.0,600.0,841.0,762.0,1278.0,563.0,750.0,899.0,1421.0,360.0,,1033.0,386.0,513.0,420.0,,1374.0,479.0,510.0,5.645446897643238,5.676753802268282,4.454347296253507,3.912023005428146,2.19722457733622,7.771910256435763,7.0192966537150445,7.042286171939743,6.396929655216146,6.734591659972948,6.635946555686647,7.15305163493748,6.333279628139691,6.620073206530356,6.80128303447162,7.259116128097101,5.886104031450156,,6.940222469119639,5.955837369464831,6.240275845170769,6.040254711277414,,7.2254814727822945,6.171700597410915,6.234410725718371
703,437.0,365.0,64.0,172.0,61.0,2097.0,1533.0,1543.0,794.0,992.0,916.0,1144.0,684.0,929.0,956.0,1531.0,626.0,,1106.0,539.0,609.0,576.0,,1197.0,398.0,636.0,6.07993319509559,5.899897353582492,4.158883083359672,5.147494476813453,4.110873864173311,7.64826303090192,7.334981878871814,7.341483852363161,6.677083461247136,6.899723107284872,6.82001636467413,7.042286171939743,6.52795791762255,6.834108738813838,6.862757913051401,7.333676395657684,6.439350371100098,,7.00850518208228,6.289715570908998,6.411818267709897,6.356107660695892,,7.087573705557973,5.986452005284438,6.455198563340122
704,62.0,161.0,20.0,100.0,39.0,836.0,607.0,409.0,239.0,220.0,358.0,523.0,278.0,403.0,366.0,634.0,144.0,,461.0,137.0,211.0,125.0,,509.0,171.0,212.0,4.127134385045092,5.081404364984463,2.995732273553991,4.605170185988092,3.6635616461296463,6.728628613084702,6.408528791059498,6.013715156042802,5.476463551931511,5.393627546352362,5.8805329864007,6.259581464064923,5.627621113690637,5.998936561946683,5.902633333401366,6.452048954437226,4.969813299576001,,6.133398042996649,4.919980925828125,5.351858133476067,4.8283137373023015,,6.2324480165505225,5.14166355650266,5.356586274672012
705,245.0,164.0,34.0,93.0,27.0,1524.0,930.0,1043.0,426.0,750.0,679.0,740.0,468.0,602.0,724.0,961.0,329.0,,880.0,371.0,293.0,328.0,,847.0,349.0,445.0,5.501258210544727,5.099866427824199,3.5263605246161616,4.532599493153256,3.295836866004329,7.329093736246592,6.835184586147301,6.949856455000773,6.054439346269371,6.620073206530356,6.520621127558696,6.606650186198215,6.148468295917647,6.400257445308821,6.584791392385716,6.8679744089702925,5.796057750765372,,6.779921907472252,5.916202062607435,5.680172609017068,5.793013608384144,,6.741700694652055,5.855071922202427,6.09807428216624
706,129.0,255.0,7.0,116.0,24.0,770.0,654.0,842.0,395.0,502.0,389.0,714.0,380.0,590.0,474.0,915.0,173.0,,448.0,270.0,503.0,319.0,,596.0,316.0,533.0,4.859812404361672,5.541263545158426,1.9459101490553128,4.7535901911063645,3.1780538303479458,6.646390514847729,6.483107351457199,6.735780014242327,5.978885764901122,6.218600119691729,5.963579343618446,6.570882962339584,5.940171252720432,6.380122536899765,6.161207321695077,6.818924065275521,5.153291594497779,,6.104793232414985,5.598421958998375,6.220590170099739,5.765191102784844,,6.39024066706535,5.755742213586912,6.278521424165844
707,78.0,173.0,16.0,153.0,20.0,982.0,434.0,307.0,191.0,327.0,325.0,524.0,210.0,280.0,313.0,457.0,160.0,,459.0,147.0,105.0,215.0,,399.0,184.0,171.0,4.356708826689592,5.153291594497779,2.772588722239781,5.030437921392435,2.995732273553991,6.889591308354466,6.073044534100405,5.726847747587197,5.25227342804663,5.7899601708972535,5.783825182329737,6.261491684321042,5.3471075307174685,5.634789603169249,5.746203190540153,6.124683390894205,5.075173815233827,,6.129050210060545,4.990432586778736,4.653960350157523,5.3706380281276624,,5.988961416889864,5.214935757608986,5.14166355650266
708,321.0,196.0,40.0,40.0,20.0,908.0,665.0,721.0,355.0,609.0,398.0,575.0,304.0,541.0,456.0,642.0,249.0,,472.0,220.0,363.0,170.0,,607.0,265.0,289.0,5.771441123130016,5.278114659230517,3.688879454113936,3.688879454113936,2.995732273553991,6.811244378601294,6.499787040655854,6.580639137284949,5.872117789475416,6.411818267709897,5.986452005284438,6.354370040797351,5.717027701406222,6.293419278846481,6.1224928095143865,6.464588303689961,5.517452896464707,,6.156978985585555,5.393627546352362,5.8944028342648505,5.135798437050262,,6.408528791059498,5.579729825986222,5.666426688112432
709,64.0,185.0,12.0,13.0,20.0,702.0,400.0,270.0,316.0,748.0,256.0,301.0,164.0,520.0,230.0,322.0,290.0,,441.0,83.0,104.0,193.0,,340.0,145.0,142.0,4.158883083359672,5.220355825078324,2.4849066497880004,2.5649493574615367,2.995732273553991,6.553933404025811,5.991464547107982,5.598421958998375,5.755742213586912,6.617402977974478,5.545177444479562,5.707110264748875,5.099866427824199,6.253828811575473,5.438079308923196,5.7745515455444085,5.66988092298052,,6.089044875446846,4.418840607796598,4.6443908991413725,5.262690188904886,,5.828945617610208,4.976733742420574,4.955827057601261
710,128.0,339.0,60.0,40.0,27.0,1560.0,798.0,647.0,478.0,471.0,555.0,843.0,511.0,472.0,563.0,1061.0,386.0,,533.0,245.0,195.0,480.0,,788.0,255.0,333.0,4.852030263919617,5.82600010738045,4.0943445622221,3.688879454113936,3.295836866004329,7.352441100243583,6.682108597449809,6.472346294500901,6.169610732491456,6.154858094016418,6.318968113746434,6.736966958001855,6.236369590203704,6.156978985585555,6.333279628139691,6.966967138613983,5.955837369464831,,6.278521424165844,5.501258210544727,5.272999558563747,6.173786103901937,,6.669498089857879,5.541263545158426,5.808142489980444
711,385.0,391.0,103.0,162.0,166.0,1985.0,1312.0,1656.0,846.0,867.0,966.0,1444.0,635.0,874.0,940.0,1441.0,260.0,,1304.0,739.0,716.0,445.0,,1222.0,634.0,861.0,5.953243334287785,5.968707559985366,4.634728988229636,5.087596335232384,5.111987788356544,7.59337419312129,7.179307969504034,7.412160334945205,6.740519359606223,6.765038976780541,6.873163834212518,7.275172319452771,6.453624998892692,6.773080375655535,6.84587987526405,7.273092595999522,5.560681631015528,,7.173191742486599,6.6052979209482015,6.573680166960646,6.09807428216624,,7.108244139731541,6.452048954437226,6.7580945044277305
712,1011.0,1066.0,178.0,598.0,40.0,5462.0,2701.0,3222.0,1043.0,1561.0,1612.0,2395.0,1258.0,1402.0,1733.0,2818.0,1045.0,,2585.0,1078.0,1582.0,906.0,,2615.0,1192.0,1757.0,6.918695219020472,6.97166860472579,5.181783550292085,6.393590753950631,3.688879454113936,8.60557030203365,7.901377353792616,8.07775756373692,6.949856455000773,7.353081920515432,7.385230923066573,7.781138509845015,7.1372784372603855,7.245655067594535,7.457609289715606,7.943782692458625,6.951772164398911,,7.85748078694253,6.982862751468942,7.366445148327599,6.80903930604298,,7.869019376499023,7.083387847625295,7.471363088187097
713,488.0,319.0,44.0,31.0,30.0,2349.0,976.0,648.0,506.0,732.0,925.0,1013.0,574.0,769.0,778.0,1101.0,511.0,,847.0,260.0,364.0,547.0,,881.0,421.0,358.0,6.190315405853148,5.765191102784844,3.784189633918261,3.4339872044851463,3.4011973816621555,7.761744984658913,6.883462586413092,6.473890696352274,6.226536669287466,6.595780513961311,6.829793737512425,6.920671504248683,6.352629396319567,6.645090969505644,6.656726524178391,7.00397413672268,6.236369590203704,,6.741700694652055,5.560681631015528,5.8971538676367405,6.304448802421981,,6.78105762593618,6.042632833682381,5.8805329864007
714,73.0,13.0,13.0,71.0,13.0,280.0,197.0,115.0,111.0,135.0,113.0,216.0,136.0,109.0,174.0,307.0,66.0,,111.0,33.0,56.0,39.0,,102.0,113.0,67.0,4.290459441148391,2.5649493574615367,2.5649493574615367,4.262679877041316,2.5649493574615367,5.634789603169249,5.2832037287379885,4.74493212836325,4.709530201312334,4.90527477843843,4.727387818712341,5.375278407684165,4.912654885736052,4.691347882229144,5.159055299214529,5.726847747587197,4.189654742026425,,4.709530201312334,3.49650756146648,4.02535169073515,3.6635616461296463,,4.624972813284271,4.727387818712341,4.204692619390966
715,318.0,282.0,53.0,96.0,14.0,1244.0,654.0,1012.0,458.0,714.0,564.0,662.0,424.0,620.0,545.0,721.0,245.0,,649.0,323.0,401.0,244.0,,671.0,336.0,408.0,5.762051382780177,5.641907070938114,3.970291913552122,4.564348191467836,2.6390573296152584,7.126087273299125,6.483107351457199,6.919683849847411,6.126869184114185,6.570882962339584,6.335054251498059,6.495265555937008,6.049733455231958,6.429719478039138,6.300785794663244,6.580639137284949,5.501258210544727,,6.47543271670409,5.777652323222656,5.993961427306569,5.497168225293202,,6.508769136971682,5.817111159963204,6.0112671744041615
716,418.0,494.0,27.0,199.0,18.0,2036.0,1185.0,1725.0,886.0,1033.0,904.0,1431.0,671.0,1143.0,1084.0,1633.0,281.0,,1155.0,462.0,1071.0,367.0,,1289.0,629.0,975.0,6.035481432524756,6.202535517187923,3.295836866004329,5.293304824724492,2.8903717578961645,7.618742377670413,7.077498053569231,7.45298232946546,6.786716950605081,6.940222469119639,6.806829360392176,7.266128779556451,6.508769136971682,7.04141166379481,6.988413181999592,7.398174092970465,5.638354669333745,,7.051855622955894,6.135564891081739,6.976348070447749,5.905361848054571,,7.161622002939187,6.444131256700441,6.882437470997847
717,72.0,138.0,11.0,18.0,18.0,600.0,340.0,390.0,202.0,518.0,313.0,412.0,135.0,491.0,245.0,380.0,127.0,,350.0,165.0,115.0,69.0,,340.0,166.0,129.0,4.276666119016055,4.927253685157205,2.3978952727983707,2.8903717578961645,2.8903717578961645,6.396929655216146,5.828945617610208,5.966146739123692,5.308267697401205,6.249975242259483,5.746203190540153,6.021023349349527,4.90527477843843,6.19644412779452,5.501258210544727,5.940171252720432,4.844187086458591,,5.857933154483459,5.10594547390058,4.74493212836325,4.23410650459726,,5.828945617610208,5.111987788356544,4.859812404361672
718,244.0,173.0,26.0,60.0,24.0,837.0,578.0,805.0,452.0,650.0,433.0,561.0,393.0,605.0,350.0,544.0,173.0,,581.0,271.0,318.0,227.0,,574.0,317.0,298.0,5.497168225293202,5.153291594497779,3.258096538021482,4.0943445622221,3.1780538303479458,6.729824070489475,6.359573868672378,6.690842277418564,6.113682179832232,6.476972362889683,6.07073772800249,6.329720905522696,5.973809611869261,6.405228458030842,5.857933154483459,6.298949246855942,5.153291594497779,,6.364750756851911,5.602118820879701,5.762051382780177,5.424950017481403,,6.352629396319567,5.75890177387728,5.697093486505405
719,111.0,228.0,50.0,33.0,20.0,831.0,542.0,598.0,250.0,449.0,369.0,520.0,330.0,416.0,398.0,563.0,150.0,,556.0,199.0,198.0,162.0,,578.0,181.0,267.0,4.709530201312334,5.429345628954441,3.912023005428146,3.49650756146648,2.995732273553991,6.7226297948554485,6.295266001439646,6.393590753950631,5.521460917862246,6.107022887742255,5.910796644040527,6.253828811575473,5.799092654460526,6.030685260261263,5.986452005284438,6.333279628139691,5.010635294096256,,6.320768294250582,5.293304824724492,5.288267030694535,5.087596335232384,,6.359573868672378,5.198497031265826,5.58724865840025
720,35.0,346.0,20.0,87.0,20.0,839.0,469.0,456.0,189.0,395.0,362.0,447.0,210.0,432.0,398.0,561.0,155.0,,345.0,154.0,289.0,161.0,,410.0,162.0,333.0,3.555348061489413,5.846438775057725,2.995732273553991,4.465908118654584,2.995732273553991,6.732210706467206,6.150602768446279,6.1224928095143865,5.241747015059643,5.978885764901122,5.891644211825772,6.102558594613569,5.3471075307174685,6.068425588244111,5.986452005284438,6.329720905522696,5.043425116919247,,5.84354441703136,5.0369526024136295,5.666426688112432,5.081404364984463,,6.016157159698354,5.087596335232384,5.808142489980444
721,62.0,220.0,90.0,289.0,24.0,1441.0,645.0,390.0,281.0,587.0,478.0,779.0,353.0,341.0,772.0,847.0,545.0,,662.0,126.0,136.0,281.0,,650.0,205.0,141.0,4.127134385045092,5.393627546352362,4.499809670330265,5.666426688112432,3.1780538303479458,7.273092595999522,6.4692503167957724,5.966146739123692,5.638354669333745,6.375024819828097,6.169610732491456,6.658011045870748,5.8664680569332965,5.831882477283517,6.648984550024776,6.741700694652055,6.300785794663244,,6.495265555937008,4.836281906951478,4.912654885736052,5.638354669333745,,6.476972362889683,5.3230099791384085,4.948759890378168
722,1460.0,828.0,217.0,1334.0,223.0,2660.0,2051.0,3905.0,1414.0,1625.0,1313.0,1846.0,1058.0,1843.0,1430.0,2204.0,1054.0,,2095.0,1411.0,2089.0,1172.0,,2099.0,1311.0,1853.0,7.286191714702382,6.71901315438526,5.37989735354046,7.195937226475569,5.407171771460119,7.886081401775745,7.62608275807238,8.270013062273787,7.254177846456518,7.393263094763838,7.180069874302796,7.520776415062797,6.964135612418245,7.519149957669823,7.265429723253953,7.698029170272805,6.960347729101308,,7.647308832356238,7.252053951852814,7.644440761556566,7.066466970136958,,7.649216319820633,7.1785454837637,7.52456122628536
723,221.0,321.0,34.0,73.0,27.0,1453.0,924.0,951.0,467.0,686.0,611.0,803.0,428.0,850.0,639.0,893.0,276.0,,775.0,320.0,368.0,308.0,,859.0,373.0,368.0,5.3981627015177525,5.771441123130016,3.5263605246161616,4.290459441148391,3.295836866004329,7.281385663570282,6.828712071641684,6.85751406254539,6.1463292576688975,6.530877627725885,6.415096959171596,6.688354713946762,6.059123195581797,6.745236349484363,6.459904454377535,6.794586580876499,5.62040086571715,,6.652863029353347,5.768320995793772,5.908082938168931,5.730099782973574,,6.755768921984255,5.921578419643816,5.908082938168931
724,232.0,86.0,6.0,21.0,20.0,803.0,470.0,312.0,286.0,453.0,361.0,379.0,188.0,305.0,346.0,505.0,177.0,,413.0,78.0,100.0,115.0,,385.0,147.0,114.0,5.44673737166631,4.454347296253507,1.791759469228055,3.044522437723423,2.995732273553991,6.688354713946762,6.152732694704104,5.7430031878094825,5.655991810819852,6.115892125483034,5.8888779583328805,5.937536205082426,5.236441962829949,5.720311776607412,5.846438775057725,6.22455842927536,5.176149732573829,,6.023447592961033,4.356708826689592,4.605170185988092,4.74493212836325,,5.953243334287785,4.990432586778736,4.736198448394496
725,101.0,164.0,20.0,20.0,20.0,1019.0,554.0,600.0,211.0,398.0,328.0,687.0,309.0,370.0,567.0,635.0,217.0,,422.0,190.0,218.0,149.0,,533.0,191.0,233.0,4.61512051684126,5.099866427824199,2.995732273553991,2.995732273553991,2.995732273553991,6.926577033222725,6.317164686747284,6.396929655216146,5.351858133476067,5.986452005284438,5.793013608384144,6.532334292222349,5.733341276897746,5.91350300563827,6.340359303727752,6.453624998892692,5.37989735354046,,6.045005314036012,5.247024072160486,5.384495062789089,5.003946305945459,,6.278521424165844,5.25227342804663,5.4510384535657
726,24.0,155.0,18.0,75.0,18.0,866.0,617.0,621.0,252.0,609.0,453.0,649.0,280.0,580.0,509.0,800.0,189.0,,489.0,209.0,263.0,68.0,,537.0,264.0,194.0,3.1780538303479458,5.043425116919247,2.8903717578961645,4.31748811353631,2.8903717578961645,6.763884908562435,6.424869023905388,6.431331081933479,5.529429087511423,6.411818267709897,6.115892125483034,6.47543271670409,5.634789603169249,6.363028103540465,6.2324480165505225,6.684611727667927,5.241747015059643,,6.192362489474872,5.342334251964811,5.572154032177765,4.219507705176107,,6.285998094508865,5.575949103146316,5.267858159063328
727,144.0,171.0,38.0,39.0,6.0,1235.0,717.0,592.0,383.0,464.0,559.0,752.0,371.0,366.0,460.0,834.0,352.0,,581.0,261.0,265.0,300.0,,665.0,283.0,286.0,4.969813299576001,5.14166355650266,3.6375861597263857,3.6635616461296463,1.791759469228055,7.118826249062078,6.57507584059962,6.3835066348840055,5.948034989180646,6.139884552226255,6.326149473155099,6.62273632394984,5.916202062607435,5.902633333401366,6.131226489483141,6.726233402358747,5.863631175598097,,6.364750756851911,5.564520407322694,5.579729825986222,5.703782474656201,,6.499787040655854,5.645446897643238,5.655991810819852
728,70.0,259.0,37.0,14.0,33.0,778.0,431.0,397.0,221.0,410.0,325.0,598.0,211.0,246.0,380.0,515.0,305.0,,342.0,164.0,150.0,124.0,,385.0,179.0,214.0,4.248495242049359,5.556828061699537,3.610917912644224,2.6390573296152584,3.49650756146648,6.656726524178391,6.066108090103747,5.983936280687191,5.3981627015177525,6.016157159698354,5.783825182329737,6.393590753950631,5.351858133476067,5.5053315359323625,5.940171252720432,6.244166900663736,5.720311776607412,,5.834810737062605,5.099866427824199,5.010635294096256,4.820281565605037,,5.953243334287785,5.187385805840755,5.365976015021851
729,392.0,273.0,100.0,248.0,46.0,2526.0,1503.0,1502.0,2088.0,1068.0,1090.0,1320.0,1834.0,1051.0,1035.0,1333.0,416.0,,1103.0,663.0,1071.0,300.0,,1380.0,558.0,967.0,5.971261839790462,5.60947179518496,4.605170185988092,5.513428746164983,3.828641396489095,7.834392302910435,7.315218389752975,7.31455283232408,7.643961949002529,6.97354301952014,6.993932975223189,7.1853870155804165,7.51425465281641,6.957497370876951,6.942156705699469,7.195187320178709,6.030685260261263,,7.005789019253503,6.496774990185863,6.976348070447749,5.703782474656201,,7.22983877815125,6.324358962381311,6.874198495453294
730,136.0,108.0,20.0,49.0,20.0,1023.0,587.0,572.0,368.0,460.0,462.0,606.0,381.0,555.0,522.0,727.0,207.0,,357.0,195.0,338.0,237.0,,439.0,249.0,284.0,4.912654885736052,4.68213122712422,2.995732273553991,3.8918202981106265,2.995732273553991,6.930494765951626,6.375024819828097,6.349138991379798,5.908082938168931,6.131226489483141,6.135564891081739,6.406879986069314,5.942799375126701,6.318968113746434,6.257667587882639,6.588926477533519,5.332718793265369,,5.877735781779639,5.272999558563747,5.823045895483019,5.468060141135132,,6.084499413075172,5.517452896464707,5.648974238161206
731,220.0,188.0,116.0,80.0,24.0,879.0,550.0,975.0,412.0,710.0,422.0,592.0,337.0,743.0,553.0,789.0,276.0,,619.0,317.0,288.0,79.0,,722.0,364.0,359.0,5.393627546352362,5.236441962829949,4.7535901911063645,4.382026634673881,3.1780538303479458,6.778784897685177,6.309918278226516,6.882437470997847,6.021023349349527,6.565264970035361,6.045005314036012,6.3835066348840055,5.820082930352362,6.610696044717759,6.315358001522335,6.670766320845874,5.62040086571715,,6.428105272684596,5.75890177387728,5.662960480135946,4.3694478524670215,,6.582025138892826,5.8971538676367405,5.883322388488279
732,171.0,159.0,3.0,16.0,20.0,810.0,410.0,350.0,187.0,380.0,286.0,453.0,199.0,298.0,314.0,445.0,206.0,,271.0,130.0,191.0,133.0,,292.0,164.0,230.0,5.14166355650266,5.068904202220232,1.0986122886681098,2.772588722239781,2.995732273553991,6.697034247666484,6.016157159698354,5.857933154483459,5.231108616854587,5.940171252720432,5.655991810819852,6.115892125483034,5.293304824724492,5.697093486505405,5.749392985908253,6.09807428216624,5.327876168789581,,5.602118820879701,4.867534450455582,5.25227342804663,4.890349128221754,,5.676753802268282,5.099866427824199,5.438079308923196
733,158.0,231.0,20.0,32.0,20.0,998.0,558.0,569.0,286.0,648.0,452.0,744.0,267.0,579.0,467.0,666.0,122.0,,393.0,213.0,264.0,147.0,,530.0,228.0,342.0,5.062595033026967,5.442417710521793,2.995732273553991,3.4657359027997265,2.995732273553991,6.905753276311464,6.324358962381311,6.343880434126331,5.655991810819852,6.473890696352274,6.113682179832232,6.612041034833092,5.58724865840025,6.361302477572996,6.1463292576688975,6.501289670540389,4.804021044733257,,5.973809611869261,5.3612921657094255,5.575949103146316,4.990432586778736,,6.272877006546167,5.429345628954441,5.834810737062605
734,187.0,73.0,12.0,46.0,20.0,979.0,514.0,427.0,359.0,521.0,336.0,494.0,266.0,531.0,321.0,498.0,214.0,,507.0,149.0,129.0,262.0,,444.0,188.0,204.0,5.231108616854587,4.290459441148391,2.4849066497880004,3.828641396489095,2.995732273553991,6.88653164253051,6.2422232654551655,6.056784013228625,5.883322388488279,6.255750041753367,5.817111159963204,6.202535517187923,5.583496308781699,6.274762021241939,5.771441123130016,6.210600077024653,5.365976015021851,,6.228511003591184,5.003946305945459,4.859812404361672,5.568344503761097,,6.095824562432225,5.236441962829949,5.318119993844216
735,202.0,282.0,95.0,170.0,27.0,1439.0,987.0,1093.0,499.0,757.0,763.0,900.0,637.0,671.0,638.0,1056.0,198.0,,773.0,356.0,435.0,298.0,,938.0,357.0,426.0,5.308267697401205,5.641907070938114,4.553876891600541,5.135798437050262,3.295836866004329,7.271703706887368,6.894670039433482,6.996681488176539,6.212606095751519,6.6293632534374485,6.637258031284457,6.802394763324311,6.456769655572163,6.508769136971682,6.45833828334479,6.962243464266207,5.288267030694535,,6.650279048587422,5.87493073085203,6.075346031088684,5.697093486505405,,6.843749949006225,5.877735781779639,6.054439346269371
736,139.0,112.0,42.0,84.0,24.0,1386.0,719.0,476.0,267.0,383.0,425.0,790.0,268.0,424.0,532.0,840.0,307.0,,405.0,155.0,194.0,167.0,,562.0,184.0,269.0,4.934473933130692,4.718498871295094,3.737669618283368,4.430816798843313,3.1780538303479458,7.234177179749849,6.577861357721047,6.16541785423142,5.58724865840025,5.948034989180646,6.052089168924417,6.672032945461067,5.5909869805108565,6.049733455231958,6.2766434893416445,6.733401891837359,5.726847747587197,,6.003887067106539,5.043425116919247,5.267858159063328,5.117993812416755,,6.331501849893691,5.214935757608986,5.594711379601839
737,131.0,83.0,39.0,20.0,20.0,1138.0,611.0,568.0,271.0,380.0,426.0,646.0,292.0,344.0,418.0,708.0,350.0,,506.0,159.0,189.0,196.0,,571.0,213.0,222.0,4.875197323201151,4.418840607796598,3.6635616461296463,2.995732273553991,2.995732273553991,7.037027614686276,6.415096959171596,6.342121418721152,5.602118820879701,5.940171252720432,6.054439346269371,6.470799503782602,5.676753802268282,5.840641657373398,6.035481432524756,6.56244409369372,5.857933154483459,,6.226536669287466,5.068904202220232,5.241747015059643,5.278114659230517,,6.3473892096560105,5.3612921657094255,5.402677381872279
